,index,name,full_name,score
1891,2405,1560.pdf,train/1560.pdf,0.1779059195516343
1892,1479,485.pdf,train/485.pdf,0.17787314889817185
1893,1477,1677.pdf,train/1677.pdf,0.17783536833249997
1894,1048,505.pdf,train/505.pdf,0.17782048563933664
1895,2696,1407.pdf,train/1407.pdf,0.17781174992442425
1896,1417,2236.pdf,train/2236.pdf,0.17776692890345097
1897,524,1975.pdf,train/1975.pdf,0.17773406874797945
1898,2639,2536.pdf,train/2536.pdf,0.17771323801874941
1899,584,3543.pdf,train/3543.pdf,0.1777006401681515
1900,2222,3348.pdf,train/3348.pdf,0.1776957398973936
1901,2496,2864.pdf,train/2864.pdf,0.17761379211991532
1902,170,1795.pdf,train/1795.pdf,0.17761169963107817
1903,1015,3335.pdf,train/3335.pdf,0.17755964335439386
1904,924,128.pdf,train/128.pdf,0.17754032578280937
1905,1713,1271.pdf,train/1271.pdf,0.17753778079610782
1906,1685,1477.pdf,train/1477.pdf,0.17749753478045469
1907,567,978.pdf,train/978.pdf,0.17749511173969157
1908,574,617.pdf,train/617.pdf,0.17746178760297326
1909,230,1352.pdf,train/1352.pdf,0.17742058662337065
1910,544,3635.pdf,train/3635.pdf,0.17740747890781283
1911,255,2471.pdf,train/2471.pdf,0.1773854295379905
1912,2674,2697.pdf,train/2697.pdf,0.17736258443303768
1913,1436,3458.pdf,train/3458.pdf,0.17736000104078858
1914,2199,1365.pdf,train/1365.pdf,0.17735801591426012
1915,338,3140.pdf,train/3140.pdf,0.1773406327635196
1916,26,2923.pdf,train/2923.pdf,0.17733015941190872
1917,1756,3106.pdf,train/3106.pdf,0.1773165021518323
1918,336,2538.pdf,train/2538.pdf,0.17728860066042826
1919,2114,1576.pdf,train/1576.pdf,0.17728179850948703
1920,2685,805.pdf,train/805.pdf,0.1772679475340969
1921,1067,3127.pdf,train/3127.pdf,0.1771951274016179
1922,217,89.pdf,train/89.pdf,0.1771755547171492
1923,987,14.pdf,train/14.pdf,0.17717092095109588
1924,2529,392.pdf,train/392.pdf,0.1771597153512809
1925,543,1022.pdf,train/1022.pdf,0.1770944839415878
1926,2771,2047.pdf,train/2047.pdf,0.17707366507686426
1927,193,765.pdf,train/765.pdf,0.17705060306425166
1928,559,2715.pdf,train/2715.pdf,0.17704227249981724
1929,2369,1819.pdf,train/1819.pdf,0.17700604851316992
1930,891,706.pdf,train/706.pdf,0.17695739970777546
1931,2554,2483.pdf,train/2483.pdf,0.17692602777966782
1932,114,48.pdf,train/48.pdf,0.17690935688813653
1933,2712,2318.pdf,train/2318.pdf,0.17689658725171273
1934,1280,112.pdf,train/112.pdf,0.17687545893692877
1935,448,2475.pdf,train/2475.pdf,0.17687193787998276
1936,1965,2151.pdf,train/2151.pdf,0.17678864987778375
1937,1353,649.pdf,train/649.pdf,0.17674641694682175
1938,439,1633.pdf,train/1633.pdf,0.1767337747264235
1939,1369,2005.pdf,train/2005.pdf,0.1767181651401928
1940,1571,269.pdf,train/269.pdf,0.17671243125475655
1941,658,1235.pdf,train/1235.pdf,0.1766474174606298
1942,756,2808.pdf,train/2808.pdf,0.17658415462239882
1943,2176,3002.pdf,train/3002.pdf,0.17654980334804904
1944,2747,810.pdf,train/810.pdf,0.176505600308202
1945,416,9.pdf,train/9.pdf,0.17649249946360354
1946,2171,395.pdf,train/395.pdf,0.1764850424809286
1947,318,1233.pdf,train/1233.pdf,0.17646981491245373
1948,1797,1467.pdf,train/1467.pdf,0.17643715152462675
1949,991,1330.pdf,train/1330.pdf,0.1763560278143269
1950,1314,1135.pdf,train/1135.pdf,0.176153147760533
1951,1587,2209.pdf,train/2209.pdf,0.17612104114860277
1952,1476,3060.pdf,train/3060.pdf,0.17609753891747434
1953,1026,3490.pdf,train/3490.pdf,0.17603688606706572
1954,203,3431.pdf,train/3431.pdf,0.17599611591539308
1955,566,3345.pdf,train/3345.pdf,0.17596749470391188
1956,1591,2221.pdf,train/2221.pdf,0.17595489919257246
1957,2253,578.pdf,train/578.pdf,0.17592843258539295
1958,1726,1067.pdf,train/1067.pdf,0.175855870690199
1959,1919,3111.pdf,train/3111.pdf,0.17577077151096065
1960,1076,2952.pdf,train/2952.pdf,0.1757057477677217
1961,779,1865.pdf,train/1865.pdf,0.17566870916199945
1962,454,359.pdf,train/359.pdf,0.17562004119799965
1963,528,1977.pdf,train/1977.pdf,0.17559646570212276
1964,118,2659.pdf,train/2659.pdf,0.17555543665072745
1965,2328,2646.pdf,train/2646.pdf,0.1755346527116677
1966,2301,3376.pdf,train/3376.pdf,0.17553412959250803
1967,1645,486.pdf,train/486.pdf,0.17553057608651362
1968,725,705.pdf,train/705.pdf,0.1754901064389951
1969,1874,904.pdf,train/904.pdf,0.17548152298247563
1970,272,1186.pdf,train/1186.pdf,0.1754728390413597
1971,1771,1249.pdf,train/1249.pdf,0.17541146443326625
1972,820,1333.pdf,train/1333.pdf,0.17539841645938326
1973,1651,1648.pdf,train/1648.pdf,0.175382619565
1974,1811,3099.pdf,train/3099.pdf,0.17534885424553265
1975,1419,2222.pdf,train/2222.pdf,0.1753314179453306
1976,1154,2416.pdf,train/2416.pdf,0.17531808797066487
1977,235,3579.pdf,train/3579.pdf,0.17530125496302693
1978,1826,3073.pdf,train/3073.pdf,0.1752743549643491
1979,2444,1941.pdf,train/1941.pdf,0.17522378784520645
1980,1632,2625.pdf,train/2625.pdf,0.1751577143160548
1981,2661,2720.pdf,train/2720.pdf,0.17514558190319424
1982,1412,1703.pdf,train/1703.pdf,0.17512380849103018
1983,2382,2109.pdf,train/2109.pdf,0.17511004690711038
1984,817,1441.pdf,train/1441.pdf,0.175109992641076
1985,280,2114.pdf,train/2114.pdf,0.17510885011583016
1986,526,1963.pdf,train/1963.pdf,0.1750960363309819
1987,810,2174.pdf,train/2174.pdf,0.17506346154464128
1988,1215,3481.pdf,train/3481.pdf,0.17504929139344655
1989,2140,2645.pdf,train/2645.pdf,0.17503854658722687
1990,1139,1644.pdf,train/1644.pdf,0.17503112599817097
1991,1279,3291.pdf,train/3291.pdf,0.17499328952009902
1992,89,2315.pdf,train/2315.pdf,0.17498802697595833
1993,1916,1048.pdf,train/1048.pdf,0.17498047007544862
1994,2755,151.pdf,train/151.pdf,0.17494288248586295
1995,2152,357.pdf,train/357.pdf,0.17493551376070732
1996,1647,2355.pdf,train/2355.pdf,0.17485625918891978
1997,689,1023.pdf,train/1023.pdf,0.17483129204057846
1998,2765,958.pdf,train/958.pdf,0.1747711405674106
1999,1107,2173.pdf,train/2173.pdf,0.17475805252516077
2000,1955,655.pdf,train/655.pdf,0.17472322990385514
2001,407,199.pdf,train/199.pdf,0.17468535293444154
2002,1612,647.pdf,train/647.pdf,0.17468028790242957
2003,2251,1761.pdf,train/1761.pdf,0.17461811623326964
2004,683,2258.pdf,train/2258.pdf,0.17457380846027232
2005,1776,1275.pdf,train/1275.pdf,0.1745526536660374
2006,509,3145.pdf,train/3145.pdf,0.17452357355566583
2007,671,2099.pdf,train/2099.pdf,0.1745196469872304
2008,1245,1727.pdf,train/1727.pdf,0.174494134590068
2009,1063,2577.pdf,train/2577.pdf,0.1744686684033955
2010,1951,899.pdf,train/899.pdf,0.17434205506346903
2011,2482,2079.pdf,train/2079.pdf,0.1743133293934284
2012,1329,3079.pdf,train/3079.pdf,0.17430820188192217
2013,353,210.pdf,train/210.pdf,0.17429168358973143
2014,743,2767.pdf,train/2767.pdf,0.17423382079790772
2015,16,2274.pdf,train/2274.pdf,0.17420644196927698
2016,350,204.pdf,train/204.pdf,0.17420318659386191
2017,495,2930.pdf,train/2930.pdf,0.17412699381611513
2018,1702,2988.pdf,train/2988.pdf,0.17410541395835513
2019,1926,2794.pdf,train/2794.pdf,0.17409721537226516
2020,971,1898.pdf,train/1898.pdf,0.1740968309830651
2021,2327,3558.pdf,train/3558.pdf,0.17397524045803262
2022,1522,3277.pdf,train/3277.pdf,0.17395885897557553
2023,2221,2056.pdf,train/2056.pdf,0.17393543237763726
2024,1868,1274.pdf,train/1274.pdf,0.17392185345614514
2025,1371,3469.pdf,train/3469.pdf,0.1739117390831383
2026,2488,609.pdf,train/609.pdf,0.17388261664226323
2027,1902,509.pdf,train/509.pdf,0.17383683631584204
2028,1978,2390.pdf,train/2390.pdf,0.17371288341998692
2029,519,3192.pdf,train/3192.pdf,0.1736977840894461
2030,1156,306.pdf,train/306.pdf,0.1736968675115638
2031,1316,3044.pdf,train/3044.pdf,0.1736781962657437
2032,610,1156.pdf,train/1156.pdf,0.17364654940702182
2033,221,3586.pdf,train/3586.pdf,0.17363493873618535
2034,93,3037.pdf,train/3037.pdf,0.1736167855770548
2035,2417,2900.pdf,train/2900.pdf,0.1735887288778523
2036,1344,12.pdf,train/12.pdf,0.17356122973298868
2037,2216,154.pdf,train/154.pdf,0.17355151968374827
2038,2664,2708.pdf,train/2708.pdf,0.17354210973062623
2039,2601,754.pdf,train/754.pdf,0.17353807071250318
2040,2481,3367.pdf,train/3367.pdf,0.1735348813692964
2041,1370,932.pdf,train/932.pdf,0.17348193104914345
2042,396,172.pdf,train/172.pdf,0.17346147762133127
2043,2308,156.pdf,train/156.pdf,0.173433536045212
2044,802,472.pdf,train/472.pdf,0.17338260641244033
2045,470,2677.pdf,train/2677.pdf,0.17337946639696844
2046,563,2729.pdf,train/2729.pdf,0.17334589143343454
2047,1662,2368.pdf,train/2368.pdf,0.1732468328837615
2048,642,831.pdf,train/831.pdf,0.17320469201828742
2049,2334,354.pdf,train/354.pdf,0.17315593346061928
2050,1278,2831.pdf,train/2831.pdf,0.17313184413742297
2051,2508,190.pdf,train/190.pdf,0.17308353823215214
2052,1554,2790.pdf,train/2790.pdf,0.17301084647679343
2053,2035,867.pdf,train/867.pdf,0.17300296071053456
2054,1325,488.pdf,train/488.pdf,0.17297285566603254
2055,933,1457.pdf,train/1457.pdf,0.17296914359228743
2056,1746,246.pdf,train/246.pdf,0.17290357567509548
2057,917,3297.pdf,train/3297.pdf,0.17288938895890119
2058,1831,1658.pdf,train/1658.pdf,0.17284043974927574
2059,2362,1170.pdf,train/1170.pdf,0.17282062260506623
2060,2268,2295.pdf,train/2295.pdf,0.17279347207685933
2061,2388,81.pdf,train/81.pdf,0.17276222330707458
2062,1183,104.pdf,train/104.pdf,0.17275060521058413
2063,2690,2654.pdf,train/2654.pdf,0.17265056423825167
2064,457,8.pdf,train/8.pdf,0.1725907274038437
2065,1768,3338.pdf,train/3338.pdf,0.1725585257871339
2066,1340,2159.pdf,train/2159.pdf,0.1725522385111196
2067,649,3595.pdf,train/3595.pdf,0.1725427262149629
2068,2764,1214.pdf,train/1214.pdf,0.17249414404624566
2069,2633,2287.pdf,train/2287.pdf,0.17247013202181952
2070,884,1047.pdf,train/1047.pdf,0.17245136408519726
2071,1407,1924.pdf,train/1924.pdf,0.17244563348108366
2072,2592,1571.pdf,train/1571.pdf,0.17243165547844302
2073,1696,2195.pdf,train/2195.pdf,0.1724312585503418
2074,2383,194.pdf,train/194.pdf,0.1723659389162691
2075,2106,2902.pdf,train/2902.pdf,0.1723573106507444
2076,733,3451.pdf,train/3451.pdf,0.17233249959187535
2077,2299,1207.pdf,train/1207.pdf,0.17232885363892989
2078,1324,1652.pdf,train/1652.pdf,0.17231954463212862
2079,808,3083.pdf,train/3083.pdf,0.1723123469351633
2080,2068,3110.pdf,train/3110.pdf,0.17225645246364654
2081,1512,2155.pdf,train/2155.pdf,0.1722461040787525
2082,2767,3417.pdf,train/3417.pdf,0.17223347252767746
2083,1233,270.pdf,train/270.pdf,0.17222159307297719
2084,2366,369.pdf,train/369.pdf,0.17220248853001288
2085,1023,1536.pdf,train/1536.pdf,0.17218477676523916
2086,1558,2545.pdf,train/2545.pdf,0.17216172514241831
2087,1132,2417.pdf,train/2417.pdf,0.172125248645578
2088,572,171.pdf,train/171.pdf,0.17211507208728224
2089,2392,2860.pdf,train/2860.pdf,0.1720594209966399
2090,2754,2127.pdf,train/2127.pdf,0.1720588166572733
2091,2698,2668.pdf,train/2668.pdf,0.17204928912136996
2092,105,834.pdf,train/834.pdf,0.17203429868914144
2093,546,1036.pdf,train/1036.pdf,0.1719907519091309
2094,1216,702.pdf,train/702.pdf,0.1719627491821183
2095,1248,1733.pdf,train/1733.pdf,0.17190383692800437
2096,1940,1504.pdf,train/1504.pdf,0.17186672985807222
2097,2430,2519.pdf,train/2519.pdf,0.17181592422012845
2098,1093,2991.pdf,train/2991.pdf,0.17178659799482504
2099,1451,2168.pdf,train/2168.pdf,0.17175988214623186
2100,615,3032.pdf,train/3032.pdf,0.171744360647896
2101,2148,2137.pdf,train/2137.pdf,0.17173962913431726
2102,1812,1856.pdf,train/1856.pdf,0.1717320377869731
2103,1614,2194.pdf,train/2194.pdf,0.17172452376168876
2104,830,2821.pdf,train/2821.pdf,0.17171882542593944
2105,2005,1883.pdf,train/1883.pdf,0.1717063604645927
2106,2786,582.pdf,train/582.pdf,0.1716413965740426
2107,962,2406.pdf,train/2406.pdf,0.17161991094357318
2108,1842,1466.pdf,train/1466.pdf,0.1716153890815915
2109,721,2565.pdf,train/2565.pdf,0.17160678000815718
2110,2403,3411.pdf,train/3411.pdf,0.1715092344341943
2111,1004,673.pdf,train/673.pdf,0.17143449723646706
2112,277,823.pdf,train/823.pdf,0.1714150308851927
2113,290,1421.pdf,train/1421.pdf,0.17138620064164847
2114,2404,1206.pdf,train/1206.pdf,0.17137787609676677
2115,2232,1205.pdf,train/1205.pdf,0.1713722884870382
2116,1550,2009.pdf,train/2009.pdf,0.1713482518141184
2117,1022,3321.pdf,train/3321.pdf,0.1712852852834786
2118,128,2063.pdf,train/2063.pdf,0.17126949125043955
2119,698,212.pdf,train/212.pdf,0.17123378647703583
2120,1927,709.pdf,train/709.pdf,0.17117888595073413
2121,2645,1017.pdf,train/1017.pdf,0.17112411986138046
2122,1959,2623.pdf,train/2623.pdf,0.17100364464810994
2123,2596,3428.pdf,train/3428.pdf,0.17099693517239783
2124,2607,2939.pdf,train/2939.pdf,0.1709870071269348
2125,138,1542.pdf,train/1542.pdf,0.17097875633689189
2126,2723,2457.pdf,train/2457.pdf,0.17095734056988013
2127,91,2467.pdf,train/2467.pdf,0.17095567621862215
2128,2290,778.pdf,train/778.pdf,0.17092612400515783
2129,2680,2873.pdf,train/2873.pdf,0.1709213252703581
2130,598,1181.pdf,train/1181.pdf,0.17091109565711557
2131,1105,3286.pdf,train/3286.pdf,0.17090712729750354
2132,10,1999.pdf,train/1999.pdf,0.17088488221370912
2133,198,981.pdf,train/981.pdf,0.1708552130878837
2134,1762,3489.pdf,train/3489.pdf,0.1708427506096573
2135,2577,2859.pdf,train/2859.pdf,0.17075694262670296
2136,2361,1616.pdf,train/1616.pdf,0.170745888524438
2137,2004,1673.pdf,train/1673.pdf,0.17073474232961627
2138,1336,1861.pdf,train/1861.pdf,0.17069309509959588
2139,1928,1289.pdf,train/1289.pdf,0.1706373383690187
2140,2519,423.pdf,train/423.pdf,0.170593662528713
2141,2423,2525.pdf,train/2525.pdf,0.1705449546638629
2142,1065,3641.pdf,train/3641.pdf,0.17047821757381224
2143,387,1545.pdf,train/1545.pdf,0.17045188050982477
2144,1526,1306.pdf,train/1306.pdf,0.17035014441795823
2145,2227,2718.pdf,train/2718.pdf,0.1703290663540469
2146,2624,542.pdf,train/542.pdf,0.17031197105998244
2147,1989,1114.pdf,train/1114.pdf,0.17025254519240243
2148,2252,1952.pdf,train/1952.pdf,0.17023971221333298
2149,46,606.pdf,train/606.pdf,0.1702336297718591
2150,690,2502.pdf,train/2502.pdf,0.17018269657248633
2151,609,1630.pdf,train/1630.pdf,0.1701629166337428
2152,2072,2554.pdf,train/2554.pdf,0.17014754288121742
2153,2377,816.pdf,train/816.pdf,0.17014720093275112
2154,594,1817.pdf,train/1817.pdf,0.170142270872448
2155,1150,1645.pdf,train/1645.pdf,0.17011168676154476
2156,2180,1198.pdf,train/1198.pdf,0.1700493954752476
2157,2625,2291.pdf,train/2291.pdf,0.17003480383537412
2158,614,1143.pdf,train/1143.pdf,0.17002824027502914
2159,2798,1980.pdf,train/1980.pdf,0.17002443702239076
2160,1326,2401.pdf,train/2401.pdf,0.16999543804661135
2161,1246,3130.pdf,train/3130.pdf,0.16997869313257363
2162,2372,3559.pdf,train/3559.pdf,0.16997140253594278
2163,2008,1129.pdf,train/1129.pdf,0.1699591074911765
2164,2561,1377.pdf,train/1377.pdf,0.16994548065265275
2165,2208,3566.pdf,train/3566.pdf,0.16994485904809503
2166,834,3478.pdf,train/3478.pdf,0.16994053519806532
2167,362,3144.pdf,train/3144.pdf,0.16993175414806835
2168,1549,3471.pdf,train/3471.pdf,0.16992691193081091
2169,191,1018.pdf,train/1018.pdf,0.169907961618988
2170,2738,1406.pdf,train/1406.pdf,0.16979900652659996
2171,2600,2044.pdf,train/2044.pdf,0.16979715667344175
2172,2398,2733.pdf,train/2733.pdf,0.1697843285304655
2173,974,3057.pdf,train/3057.pdf,0.16972631283957132
2174,2020,3514.pdf,train/3514.pdf,0.16972257052546524
2175,2246,593.pdf,train/593.pdf,0.169714377345679
2176,22,3397.pdf,train/3397.pdf,0.1696849270400635
2177,2276,3612.pdf,train/3612.pdf,0.16967802445168795
2178,1603,3473.pdf,train/3473.pdf,0.16967067769099956
2179,1238,2574.pdf,train/2574.pdf,0.16965334305493798
2180,87,389.pdf,train/389.pdf,0.16963957239878844
2181,729,2798.pdf,train/2798.pdf,0.16960000138502565
2182,2613,3164.pdf,train/3164.pdf,0.1694776680507521
2183,1569,2586.pdf,train/2586.pdf,0.16944636540265035
2184,1471,1850.pdf,train/1850.pdf,0.16943909788426734
2185,859,2570.pdf,train/2570.pdf,0.16943695242104984
2186,2432,584.pdf,train/584.pdf,0.16941627451038457
2187,2556,2497.pdf,train/2497.pdf,0.16941616217887062
2188,449,1197.pdf,train/1197.pdf,0.1694144240897743
2189,2243,3162.pdf,train/3162.pdf,0.16933948767657792
2190,1060,298.pdf,train/298.pdf,0.16920472763770666
2191,1042,1052.pdf,train/1052.pdf,0.16920122885613267
2192,647,1382.pdf,train/1382.pdf,0.16917849676165633
2193,2092,592.pdf,train/592.pdf,0.1691389005929232
2194,986,854.pdf,train/854.pdf,0.16913859935684977
2195,2442,1955.pdf,train/1955.pdf,0.1691157556334652
2196,1454,693.pdf,train/693.pdf,0.16910095205396666
2197,425,402.pdf,train/402.pdf,0.16903446072314818
2198,2236,746.pdf,train/746.pdf,0.1690265420503623
2199,2225,2730.pdf,train/2730.pdf,0.16899056430859047
2200,716,2559.pdf,train/2559.pdf,0.1689616420275141
2201,1948,669.pdf,train/669.pdf,0.16892701098465196
2202,2144,54.pdf,train/54.pdf,0.1689051844586751
2203,2406,3377.pdf,train/3377.pdf,0.16889807165673298
2204,1897,2225.pdf,train/2225.pdf,0.1688952534676814
2205,2274,1763.pdf,train/1763.pdf,0.16882120088685257
2206,1380,2978.pdf,train/2978.pdf,0.16879621383374713
2207,1296,1445.pdf,train/1445.pdf,0.16872945075786933
2208,846,3336.pdf,train/3336.pdf,0.1686982740228085
2209,426,1196.pdf,train/1196.pdf,0.16868929735052765
2210,1790,2152.pdf,train/2152.pdf,0.16868646540342863
2211,1094,3331.pdf,train/3331.pdf,0.16861323275604995
2212,1081,924.pdf,train/924.pdf,0.16861045998016622
2213,2511,184.pdf,train/184.pdf,0.1685951225962686
2214,2363,2479.pdf,train/2479.pdf,0.16857556592593298
2215,2507,1362.pdf,train/1362.pdf,0.1685134818798748
2216,2448,543.pdf,train/543.pdf,0.16848823595897444
2217,2248,3610.pdf,train/3610.pdf,0.16846857667400658
2218,2159,1614.pdf,train/1614.pdf,0.1684673401026147
2219,85,2466.pdf,train/2466.pdf,0.16835694798352202
2220,2165,1628.pdf,train/1628.pdf,0.1683390665258401
2221,992,868.pdf,train/868.pdf,0.16829035382815322
2222,2168,2446.pdf,train/2446.pdf,0.16828288825348472
2223,1808,1842.pdf,train/1842.pdf,0.1681446314805079
2224,2748,804.pdf,train/804.pdf,0.16814428648579796
2225,2275,3174.pdf,train/3174.pdf,0.16812608696874276
2226,2264,1788.pdf,train/1788.pdf,0.16809150381112412
2227,1311,2400.pdf,train/2400.pdf,0.16801050854089156
2228,1363,3333.pdf,train/3333.pdf,0.16797568476944494
2229,2701,1188.pdf,train/1188.pdf,0.1679374569486836
2230,2667,1573.pdf,train/1573.pdf,0.16793134324512138
2231,185,1024.pdf,train/1024.pdf,0.16791621411539764
2232,1304,1848.pdf,train/1848.pdf,0.16786607955788752
2233,724,711.pdf,train/711.pdf,0.16774028877338015
2234,464,198.pdf,train/198.pdf,0.16773303101202364
2235,1459,2626.pdf,train/2626.pdf,0.16767840147496357
2236,2128,3598.pdf,train/3598.pdf,0.1676650297438332
2237,652,2847.pdf,train/2847.pdf,0.16764385194085063
2238,325,3395.pdf,train/3395.pdf,0.16761223827674535
2239,2593,2050.pdf,train/2050.pdf,0.16756245428270644
2240,1856,657.pdf,train/657.pdf,0.16756062772183206
2241,2349,3028.pdf,train/3028.pdf,0.16754842072453957
2242,1230,1900.pdf,train/1900.pdf,0.167451195322009
2243,285,1353.pdf,train/1353.pdf,0.16744531499065532
2244,1893,1738.pdf,train/1738.pdf,0.1674413123992901
2245,1861,2190.pdf,train/2190.pdf,0.16742652234404645
2246,1503,2394.pdf,train/2394.pdf,0.16741734357536764
2247,2273,1777.pdf,train/1777.pdf,0.167351833849023
2248,88,388.pdf,train/388.pdf,0.16731706427052148
2249,1009,1278.pdf,train/1278.pdf,0.16730763549534955
2250,2498,52.pdf,train/52.pdf,0.16728526759129186
2251,2799,2251.pdf,train/2251.pdf,0.16725187059631197
2252,127,940.pdf,train/940.pdf,0.1672172762191047
2253,2789,2279.pdf,train/2279.pdf,0.16710008535601933
2254,1742,1936.pdf,train/1936.pdf,0.1670751599499529
2255,2150,425.pdf,train/425.pdf,0.16703665204396434
2256,2574,2865.pdf,train/2865.pdf,0.16703466664675135
2257,1748,534.pdf,train/534.pdf,0.1669413769552703
2258,997,883.pdf,train/883.pdf,0.16690397584942357
2259,1235,1928.pdf,train/1928.pdf,0.16690205085292165
2260,1875,2999.pdf,train/2999.pdf,0.1668926758154018
2261,2340,1165.pdf,train/1165.pdf,0.16684022478212707
2262,365,3150.pdf,train/3150.pdf,0.16682396820664622
2263,1046,511.pdf,train/511.pdf,0.1667312950908912
2264,1589,1700.pdf,train/1700.pdf,0.16672948200783852
2265,957,1641.pdf,train/1641.pdf,0.1666697402819354
2266,959,1127.pdf,train/1127.pdf,0.1666436032093483
2267,956,2348.pdf,train/2348.pdf,0.16662156990498833
2268,1911,523.pdf,train/523.pdf,0.16660995018011265
2269,1102,663.pdf,train/663.pdf,0.16660691275191242
2270,440,1154.pdf,train/1154.pdf,0.1665953661720787
2271,1888,3107.pdf,train/3107.pdf,0.16655786351648147
2272,750,3294.pdf,train/3294.pdf,0.16652952761365572
2273,2564,47.pdf,train/47.pdf,0.16639386794018504
2274,354,1784.pdf,train/1784.pdf,0.16637693362992892
2275,695,206.pdf,train/206.pdf,0.16637273808625008
2276,447,2313.pdf,train/2313.pdf,0.1663007505602239
2277,323,770.pdf,train/770.pdf,0.1662912113734082
2278,1789,124.pdf,train/124.pdf,0.1662467279008282
2279,2003,1115.pdf,train/1115.pdf,0.1662032465368193
2280,1354,2818.pdf,train/2818.pdf,0.1662014305515601
2281,2479,1216.pdf,train/1216.pdf,0.1661840552232202
2282,1607,2037.pdf,train/2037.pdf,0.16617246553266282
2283,728,3486.pdf,train/3486.pdf,0.16616081256128315
2284,472,3582.pdf,train/3582.pdf,0.16610167764021594
2285,98,3023.pdf,train/3023.pdf,0.16608058657324445
2286,1178,689.pdf,train/689.pdf,0.1660590174959668
2287,1501,484.pdf,train/484.pdf,0.1660166607956908
2288,604,2463.pdf,train/2463.pdf,0.16595183631851274
2289,125,161.pdf,train/161.pdf,0.16591261555887812
2290,2250,2268.pdf,train/2268.pdf,0.1658600092838819
2291,1345,2165.pdf,train/2165.pdf,0.16580144632006066
2292,1698,2803.pdf,train/2803.pdf,0.1657640353706946
2293,547,1988.pdf,train/1988.pdf,0.1657617575571449
2294,211,2713.pdf,train/2713.pdf,0.16574810659553932
2295,1011,2765.pdf,train/2765.pdf,0.16571793880185487
2296,2365,2486.pdf,train/2486.pdf,0.16561346977595168
2297,905,1523.pdf,train/1523.pdf,0.1656099592731753
2298,233,76.pdf,train/76.pdf,0.1655922292375666
2299,1930,2780.pdf,train/2780.pdf,0.1655245324248889
2300,862,1051.pdf,train/1051.pdf,0.16552089826655875
2301,2011,1897.pdf,train/1897.pdf,0.16547176012982293
2302,2091,1006.pdf,train/1006.pdf,0.16546629649977487
2303,455,1815.pdf,train/1815.pdf,0.16544346222293277
2304,844,1521.pdf,train/1521.pdf,0.16544001972951997
2305,534,3184.pdf,train/3184.pdf,0.1654140308955696
2306,521,1791.pdf,train/1791.pdf,0.16538579152309335
2307,1411,3114.pdf,train/3114.pdf,0.1653220221290399
2308,2002,481.pdf,train/481.pdf,0.16527551139190566
2309,1341,3521.pdf,train/3521.pdf,0.16520653744099434
2310,176,229.pdf,train/229.pdf,0.16516299455282396
2311,2759,145.pdf,train/145.pdf,0.16514920767259497
2312,720,2571.pdf,train/2571.pdf,0.16512174589656844
2313,895,2957.pdf,train/2957.pdf,0.16511077305694635
2314,2300,3410.pdf,train/3410.pdf,0.16505702465415656
2315,344,1794.pdf,train/1794.pdf,0.1650082775832425
2316,2619,2246.pdf,train/2246.pdf,0.16500536508046348
2317,752,671.pdf,train/671.pdf,0.16494748284343438
2318,101,1185.pdf,train/1185.pdf,0.16493765986221173
2319,832,1509.pdf,train/1509.pdf,0.1649279449081901
2320,307,1569.pdf,train/1569.pdf,0.16472436724326123
2321,1013,2003.pdf,train/2003.pdf,0.1646811564797371
2322,2076,522.pdf,train/522.pdf,0.1646793125481766
2323,473,2844.pdf,train/2844.pdf,0.16466774796309827
2324,983,2163.pdf,train/2163.pdf,0.1646309655878778
2325,972,1640.pdf,train/1640.pdf,0.1645458697504432
2326,1241,2560.pdf,train/2560.pdf,0.16445320483943987
2327,2352,2444.pdf,train/2444.pdf,0.16433205510186838
2328,437,1155.pdf,train/1155.pdf,0.16424726550620933
2329,2135,3567.pdf,train/3567.pdf,0.16424396737427782
2330,33,2738.pdf,train/2738.pdf,0.164216810396194
2331,976,459.pdf,train/459.pdf,0.1642018698861182
2332,2573,620.pdf,train/620.pdf,0.1641877378478762
2333,1933,721.pdf,train/721.pdf,0.1641458214898792
2334,1044,539.pdf,train/539.pdf,0.16412099076184397
2335,1643,3077.pdf,train/3077.pdf,0.1641180785658199
2336,2545,2326.pdf,train/2326.pdf,0.16408527474356777
2337,792,1119.pdf,train/1119.pdf,0.16405402304057204
2338,2046,3299.pdf,train/3299.pdf,0.16405158164527295
2339,1128,3090.pdf,train/3090.pdf,0.16398863081399628
2340,262,2458.pdf,train/2458.pdf,0.16396733874033861
2341,1387,1726.pdf,train/1726.pdf,0.16386659445933652
2342,1719,732.pdf,train/732.pdf,0.1637927432765767
2343,174,573.pdf,train/573.pdf,0.16379270078051067
2344,1033,2567.pdf,train/2567.pdf,0.16378131544930985
2345,1405,526.pdf,train/526.pdf,0.16366820954768588
2346,2718,390.pdf,train/390.pdf,0.1636626798926371
2347,169,567.pdf,train/567.pdf,0.16365139662804584
2348,1864,3311.pdf,train/3311.pdf,0.16359992077823826
2349,1915,3139.pdf,train/3139.pdf,0.1635832160197004
2350,1981,457.pdf,train/457.pdf,0.16356894725602555
2351,104,363.pdf,train/363.pdf,0.16349003168544823
2352,774,1859.pdf,train/1859.pdf,0.1634030314295151
2353,2495,147.pdf,train/147.pdf,0.16337925693596766
2354,400,2845.pdf,train/2845.pdf,0.16299119232206946
